OrderID,Date,Product,Category,Quantity,Price,Revenue,PaymentMethod,City,Rating,FeedbackText
251,28-05-2024,Jackets,Men Fashion,4,954.17,3816.68,Debit Card,Kolkata,3,Good fabric but size not perfect
252,08-05-2024,Jackets,Accessories,2,338.56,677.12,Debit Card,Kolkata,1,Totally worth the price
253,28-04-2023,Sweatshirt,Men Fashion,2,742.18,1484.36,Credit Card,Kolkata,1,Very satisfied with the product
254,20-08-2023,Cargo Pants,Accessories,3,499.88,1499.64,Debit Card,Mumbai,3,Very satisfied with the product
255,09-02-2024,T-Shirt,Women Fashion,1,891.17,891.17,Wallet,Mumbai,3,Delivery took longer than expected
256,10-04-2024,Shirt,Accessories,3,1790.7,5372.1,Debit Card,Chennai,5,Totally worth the price
257,26-01-2024,Shirt,Men Fashion,4,1009.51,4038.04,Credit Card,Hyderabad,2,Totally worth the price
258,26-01-2023,Shirt,Accessories,1,778.46,778.46,Credit Card,Pune,4,Totally worth the price
259,06-03-2023,Sweatshirt,Accessories,2,1018.9,2037.8,Debit Card,Pune,1,The material is too thin
260,23-02-2024,Hoodie,Men Fashion,4,1670.62,6682.48,UPI,Mumbai,4,Not happy with the packaging
261,08-11-2023,Sweatshirt,Men Fashion,1,1542.8,1542.8,UPI,Delhi,5,Loved it! Great fit and style
262,04-07-2024,Joggers,Women Fashion,4,931.43,3725.72,COD,Bengaluru,1,Good fabric but size not perfect
263,07-07-2024,Cargo Pants,Accessories,3,1285.92,3857.76,Credit Card,Hyderabad,5,The material is too thin
264,12-04-2023,Sweatshirt,Accessories,3,1881.29,5643.87,COD,Bengaluru,5,Loved it! Great fit and style
265,03-02-2023,Shirt,Men Fashion,1,704.61,704.61,COD,Hyderabad,3,Delivery took longer than expected
266,30-08-2023,Shirt,Men Fashion,3,1575.48,4726.44,Debit Card,Chennai,4,Amazing quality and fast delivery!
267,22-10-2024,Shirt,Men Fashion,1,704,704,COD,Bengaluru,4,Totally worth the price
268,14-07-2023,Hoodie,Women Fashion,2,1833.34,3666.68,UPI,Pune,3,Not happy with the packaging
269,06-08-2023,T-Shirt,Men Fashion,2,1143.15,2286.3,Debit Card,Delhi,4,Delivery took longer than expected
270,09-05-2023,Shorts,Men Fashion,1,843.08,843.08,Wallet,Delhi,3,The material is too thin
271,23-08-2024,Shorts,Men Fashion,3,468.97,1406.91,Debit Card,Kolkata,1,Good fabric but size not perfect
272,01-06-2023,T-Shirt,Women Fashion,4,317.42,1269.68,Credit Card,Delhi,5,Excellent customer support
273,07-07-2024,Jackets,Men Fashion,1,1739.14,1739.14,UPI,Pune,5,Good fabric but size not perfect
274,27-01-2023,Joggers,Men Fashion,1,841.83,841.83,Debit Card,Kolkata,4,Good fabric but size not perfect
275,01-09-2023,Shirt,Men Fashion,2,1449.51,2899.02,Credit Card,Bengaluru,2,Good fabric but size not perfect
276,23-02-2023,Joggers,Accessories,4,1273.84,5095.36,COD,Chennai,5,Not happy with the packaging
277,27-04-2023,Hoodie,Women Fashion,3,440.58,1321.74,COD,Kolkata,3,"Average product, expected better"
278,06-01-2024,Hoodie,Women Fashion,1,797.46,797.46,Wallet,Delhi,2,"Average product, expected better"
279,21-09-2024,T-Shirt,Accessories,1,1240.3,1240.3,Wallet,Bengaluru,2,Very satisfied with the product
280,14-04-2024,T-Shirt,Men Fashion,1,1578.04,1578.04,COD,Kolkata,5,Loved it! Great fit and style
281,16-02-2024,Cargo Pants,Accessories,3,1627.2,4881.6,UPI,Hyderabad,5,Amazing quality and fast delivery!
282,30-03-2024,Hoodie,Men Fashion,3,454.05,1362.15,Debit Card,Chennai,5,Loved it! Great fit and style
283,01-06-2023,Hoodie,Men Fashion,2,1955.22,3910.44,Debit Card,Chennai,3,Good fabric but size not perfect
284,10-10-2024,Shirt,Women Fashion,2,1233.2,2466.4,Wallet,Chennai,2,Delivery took longer than expected
285,29-10-2023,Sweatshirt,Accessories,1,1551.96,1551.96,Wallet,Hyderabad,4,Delivery took longer than expected
286,12-04-2023,Hoodie,Accessories,1,895.56,895.56,Wallet,Pune,3,The material is too thin
287,09-08-2023,Cargo Pants,Women Fashion,2,1945.71,3891.42,Credit Card,Hyderabad,1,Amazing quality and fast delivery!
288,14-12-2023,Sweatshirt,Women Fashion,1,1593.57,1593.57,COD,Pune,5,"Average product, expected better"
289,08-04-2023,Shirt,Women Fashion,4,1772.68,7090.72,Debit Card,Pune,2,Totally worth the price
290,19-09-2023,Shirt,Men Fashion,2,441.98,883.96,COD,Mumbai,3,Totally worth the price
291,04-04-2023,Hoodie,Men Fashion,1,677.38,677.38,COD,Mumbai,1,Loved it! Great fit and style
292,17-01-2024,Joggers,Accessories,1,1696.16,1696.16,UPI,Chennai,3,Loved it! Great fit and style
293,29-07-2024,Shirt,Accessories,2,548.23,1096.46,UPI,Hyderabad,3,The material is too thin
294,29-12-2023,Cargo Pants,Accessories,1,443.22,443.22,UPI,Bengaluru,4,Very satisfied with the product
295,06-09-2024,Jackets,Women Fashion,3,1287.22,3861.66,UPI,Chennai,4,Good fabric but size not perfect
296,03-06-2024,Shorts,Men Fashion,1,929.09,929.09,COD,Delhi,3,Not happy with the packaging
297,21-04-2023,Shirt,Accessories,4,701.36,2805.44,Debit Card,Mumbai,1,Loved it! Great fit and style
298,13-10-2023,Shorts,Women Fashion,3,1975.2,5925.6,Wallet,Kolkata,2,Amazing quality and fast delivery!
299,28-09-2024,T-Shirt,Accessories,4,894.37,3577.48,Debit Card,Mumbai,2,Not happy with the packaging
300,04-07-2023,Jackets,Accessories,4,440.95,1763.8,Debit Card,Bengaluru,5,Not happy with the packaging
301,26-12-2023,T-Shirt,Men Fashion,1,941.58,941.58,Credit Card,Chennai,5,Very satisfied with the product
302,15-02-2024,Hoodie,Men Fashion,3,1020.18,3060.54,UPI,Mumbai,2,Not happy with the packaging
303,27-06-2024,Shorts,Women Fashion,2,860.43,1720.86,COD,Hyderabad,3,Totally worth the price
304,16-12-2023,Joggers,Women Fashion,2,1136.46,2272.92,Debit Card,Pune,3,Amazing quality and fast delivery!
305,29-11-2023,Hoodie,Men Fashion,1,987.84,987.84,Credit Card,Delhi,4,The material is too thin
306,24-09-2024,T-Shirt,Accessories,2,394.72,789.44,UPI,Bengaluru,4,Amazing quality and fast delivery!
307,29-03-2024,Cargo Pants,Women Fashion,4,1603.23,6412.92,Wallet,Hyderabad,5,"Average product, expected better"
308,29-02-2024,Jackets,Men Fashion,3,1402.66,4207.98,Wallet,Mumbai,2,Good fabric but size not perfect
309,20-12-2023,Cargo Pants,Men Fashion,1,1456.77,1456.77,Debit Card,Pune,3,Loved it! Great fit and style
310,30-08-2024,Sweatshirt,Accessories,4,1934.69,7738.76,Debit Card,Mumbai,2,Very satisfied with the product
311,14-08-2023,Cargo Pants,Accessories,3,1111.12,3333.36,UPI,Mumbai,1,Delivery took longer than expected
312,29-07-2023,Jackets,Men Fashion,1,1775.62,1775.62,Credit Card,Kolkata,2,Delivery took longer than expected
313,19-09-2023,Jackets,Women Fashion,2,1040.77,2081.54,UPI,Mumbai,1,Loved it! Great fit and style
314,24-05-2024,Cargo Pants,Men Fashion,2,319.66,639.32,Credit Card,Hyderabad,4,Delivery took longer than expected
315,29-06-2024,Shorts,Accessories,4,1244.21,4976.84,Wallet,Kolkata,4,Excellent customer support
316,29-12-2023,Hoodie,Women Fashion,3,1813.94,5441.82,UPI,Hyderabad,5,Amazing quality and fast delivery!
317,20-01-2023,Sweatshirt,Men Fashion,2,1870.89,3741.78,Debit Card,Chennai,2,Good fabric but size not perfect
318,15-03-2024,Cargo Pants,Accessories,4,424.45,1697.8,COD,Bengaluru,2,Totally worth the price
319,28-04-2023,Cargo Pants,Men Fashion,3,1481.2,4443.6,Debit Card,Delhi,1,Not happy with the packaging
320,24-09-2024,Sweatshirt,Accessories,1,1188.27,1188.27,Debit Card,Mumbai,4,Not happy with the packaging
321,23-03-2024,Hoodie,Men Fashion,1,667.58,667.58,COD,Chennai,1,Good fabric but size not perfect
322,15-02-2024,Hoodie,Women Fashion,3,1071.72,3215.16,Debit Card,Pune,4,Good fabric but size not perfect
323,14-12-2023,Shorts,Women Fashion,1,1483.77,1483.77,Credit Card,Mumbai,1,Good fabric but size not perfect
324,06-06-2024,Hoodie,Accessories,3,1830.97,5492.91,Wallet,Delhi,4,Very satisfied with the product
325,24-12-2023,Shirt,Accessories,1,1854.93,1854.93,Credit Card,Delhi,1,"Average product, expected better"
326,16-04-2023,Joggers,Women Fashion,2,1914.7,3829.4,Credit Card,Delhi,4,Totally worth the price
327,08-09-2024,Joggers,Accessories,4,969.69,3878.76,UPI,Delhi,1,Loved it! Great fit and style
328,05-10-2024,Sweatshirt,Women Fashion,4,1353.23,5412.92,Wallet,Kolkata,2,Good fabric but size not perfect
329,16-08-2024,Sweatshirt,Accessories,4,587.46,2349.84,Wallet,Pune,5,Amazing quality and fast delivery!
330,12-10-2024,Shirt,Accessories,4,1087.29,4349.16,Debit Card,Delhi,1,Totally worth the price
331,26-03-2024,Hoodie,Women Fashion,2,688.97,1377.94,COD,Pune,5,Delivery took longer than expected
332,07-11-2023,Jackets,Accessories,4,431.15,1724.6,UPI,Bengaluru,2,Loved it! Great fit and style
333,03-06-2024,Hoodie,Women Fashion,1,740.91,740.91,COD,Hyderabad,2,The material is too thin
334,08-02-2023,T-Shirt,Women Fashion,3,1485.87,4457.61,Debit Card,Mumbai,4,Amazing quality and fast delivery!
335,22-10-2024,Hoodie,Accessories,1,774.6,774.6,Wallet,Chennai,5,Very satisfied with the product
336,29-01-2024,Sweatshirt,Accessories,1,1682.45,1682.45,Wallet,Kolkata,3,Delivery took longer than expected
337,12-02-2023,Sweatshirt,Accessories,4,759.63,3038.52,Credit Card,Bengaluru,4,Very satisfied with the product
338,11-09-2024,Sweatshirt,Accessories,1,1847.58,1847.58,Credit Card,Mumbai,5,Good fabric but size not perfect
339,06-04-2024,Hoodie,Women Fashion,1,1897.9,1897.9,UPI,Chennai,1,Good fabric but size not perfect
340,23-10-2024,Joggers,Men Fashion,3,1532.72,4598.16,Credit Card,Pune,1,Delivery took longer than expected
341,24-03-2024,Sweatshirt,Accessories,3,1861.6,5584.8,Wallet,Chennai,2,Totally worth the price
342,12-06-2023,Shirt,Women Fashion,2,1884.64,3769.28,Debit Card,Hyderabad,3,The material is too thin
343,23-02-2024,Shirt,Accessories,2,1236.7,2473.4,Wallet,Mumbai,1,"Average product, expected better"
344,08-10-2024,Shirt,Men Fashion,1,343.82,343.82,Debit Card,Mumbai,5,Very satisfied with the product
345,25-07-2024,Cargo Pants,Women Fashion,1,1620.92,1620.92,Debit Card,Pune,5,Loved it! Great fit and style
346,09-09-2024,Joggers,Women Fashion,2,1977.37,3954.74,UPI,Chennai,1,"Average product, expected better"
347,25-05-2023,Shirt,Women Fashion,1,939.46,939.46,COD,Delhi,5,Excellent customer support
348,01-09-2024,Hoodie,Women Fashion,2,946.51,1893.02,Wallet,Hyderabad,5,The material is too thin
349,20-10-2024,Shirt,Men Fashion,2,1708.58,3417.16,Wallet,Mumbai,2,Delivery took longer than expected
350,23-10-2024,Cargo Pants,Accessories,1,1724.16,1724.16,Debit Card,Mumbai,3,Loved it! Great fit and style
351,07-01-2024,Jackets,Men Fashion,2,361.6,723.2,Credit Card,Bengaluru,2,Amazing quality and fast delivery!
352,12-05-2024,Shorts,Men Fashion,3,763.79,2291.37,Credit Card,Delhi,3,Very satisfied with the product
353,21-03-2023,Jackets,Men Fashion,4,427.11,1708.44,Wallet,Kolkata,5,Excellent customer support
354,06-07-2024,T-Shirt,Accessories,4,1680.93,6723.72,Debit Card,Kolkata,3,Delivery took longer than expected
355,24-09-2024,Joggers,Accessories,3,1573.85,4721.55,COD,Delhi,5,Loved it! Great fit and style
356,16-06-2023,Joggers,Accessories,3,1243.23,3729.69,Wallet,Kolkata,5,Amazing quality and fast delivery!
357,19-06-2023,Sweatshirt,Men Fashion,1,1533.41,1533.41,COD,Bengaluru,2,Totally worth the price
358,01-09-2023,Sweatshirt,Accessories,2,1743.4,3486.8,Debit Card,Kolkata,2,"Average product, expected better"
359,04-04-2024,Shorts,Accessories,1,708.84,708.84,Credit Card,Bengaluru,4,Amazing quality and fast delivery!
360,25-04-2024,Shorts,Women Fashion,1,518.57,518.57,Wallet,Hyderabad,1,Excellent customer support
361,17-04-2024,Jackets,Women Fashion,3,766.04,2298.12,Wallet,Chennai,4,Delivery took longer than expected
362,04-03-2024,Joggers,Men Fashion,4,687.69,2750.76,Wallet,Delhi,4,Excellent customer support
363,14-09-2023,T-Shirt,Accessories,1,1585.9,1585.9,COD,Kolkata,3,Loved it! Great fit and style
364,16-01-2024,Hoodie,Accessories,2,907.88,1815.76,Wallet,Kolkata,5,"Average product, expected better"
365,08-05-2023,Jackets,Men Fashion,4,336.71,1346.84,Credit Card,Bengaluru,5,The material is too thin
366,05-04-2024,Joggers,Women Fashion,2,1183.52,2367.04,UPI,Delhi,5,Excellent customer support
367,06-04-2024,Shirt,Men Fashion,2,1712.33,3424.66,COD,Mumbai,1,Not happy with the packaging
368,10-02-2024,Shirt,Men Fashion,2,1747.71,3495.42,COD,Mumbai,3,Very satisfied with the product
369,19-01-2024,Shorts,Men Fashion,2,1944.56,3889.12,Debit Card,Mumbai,3,Good fabric but size not perfect
370,27-10-2024,Shirt,Men Fashion,2,1789.31,3578.62,Credit Card,Mumbai,5,Excellent customer support
371,21-10-2023,Sweatshirt,Accessories,1,1301.93,1301.93,Credit Card,Kolkata,4,The material is too thin
372,25-04-2024,Sweatshirt,Accessories,3,347.93,1043.79,UPI,Mumbai,1,Amazing quality and fast delivery!
373,20-01-2023,Jackets,Men Fashion,3,1632.94,4898.82,Credit Card,Chennai,4,The material is too thin
374,15-09-2024,Cargo Pants,Men Fashion,2,1495.94,2991.88,Debit Card,Delhi,2,The material is too thin
375,05-11-2023,Hoodie,Men Fashion,3,1834.36,5503.08,Credit Card,Hyderabad,3,The material is too thin
376,16-10-2024,Sweatshirt,Men Fashion,4,323.73,1294.92,UPI,Kolkata,3,Very satisfied with the product
377,26-05-2024,T-Shirt,Accessories,2,1332.75,2665.5,Wallet,Chennai,4,Good fabric but size not perfect
378,05-09-2023,Joggers,Women Fashion,2,965.81,1931.62,COD,Mumbai,1,Excellent customer support
379,21-09-2024,Shirt,Men Fashion,3,453.7,1361.1,Wallet,Hyderabad,3,Not happy with the packaging
380,11-07-2023,Hoodie,Accessories,2,891.03,1782.06,Debit Card,Mumbai,4,Not happy with the packaging
381,22-06-2024,T-Shirt,Women Fashion,2,1065.55,2131.1,COD,Mumbai,1,Totally worth the price
382,12-10-2024,Cargo Pants,Women Fashion,3,973.12,2919.36,Debit Card,Pune,4,Excellent customer support
383,17-01-2023,Shirt,Men Fashion,3,1189.12,3567.36,Debit Card,Delhi,1,Good fabric but size not perfect
384,05-10-2024,Hoodie,Accessories,1,1913.19,1913.19,Debit Card,Delhi,5,Totally worth the price
385,15-02-2023,Shirt,Accessories,4,1079.89,4319.56,Debit Card,Kolkata,1,Delivery took longer than expected
386,20-10-2024,Joggers,Accessories,1,1135.6,1135.6,COD,Pune,2,Amazing quality and fast delivery!
387,05-05-2024,Joggers,Men Fashion,4,411.6,1646.4,UPI,Pune,5,The material is too thin
388,13-04-2024,T-Shirt,Women Fashion,1,1965.06,1965.06,Credit Card,Mumbai,4,Not happy with the packaging
389,24-07-2023,T-Shirt,Women Fashion,1,889.6,889.6,Debit Card,Chennai,5,Not happy with the packaging
390,12-02-2024,Sweatshirt,Women Fashion,2,1375.78,2751.56,UPI,Kolkata,5,Excellent customer support
391,24-10-2024,Shorts,Women Fashion,4,879.66,3518.64,Debit Card,Kolkata,4,Very satisfied with the product
392,18-02-2023,Shirt,Women Fashion,3,518.1,1554.3,UPI,Kolkata,4,Delivery took longer than expected
393,12-01-2024,Cargo Pants,Women Fashion,3,1293.1,3879.3,COD,Hyderabad,2,Loved it! Great fit and style
394,14-12-2023,Joggers,Women Fashion,3,535.01,1605.03,COD,Bengaluru,4,Loved it! Great fit and style
395,15-06-2024,Jackets,Men Fashion,4,605.11,2420.44,COD,Mumbai,3,Loved it! Great fit and style
396,16-03-2024,Joggers,Accessories,4,886.63,3546.52,Debit Card,Bengaluru,3,The material is too thin
397,16-04-2023,Hoodie,Women Fashion,3,1785.34,5356.02,Debit Card,Bengaluru,2,Very satisfied with the product
398,01-04-2024,Cargo Pants,Men Fashion,3,1433.85,4301.55,COD,Bengaluru,1,Very satisfied with the product
399,02-04-2024,T-Shirt,Accessories,2,1322.29,2644.58,Debit Card,Chennai,1,"Average product, expected better"
400,21-03-2024,Jackets,Accessories,3,368.48,1105.44,UPI,Mumbai,3,The material is too thin
401,14-10-2024,Cargo Pants,Women Fashion,1,885.64,885.64,Wallet,Kolkata,4,Totally worth the price
402,13-06-2023,T-Shirt,Men Fashion,2,599.92,1199.84,Wallet,Pune,2,Very satisfied with the product
403,24-03-2024,T-Shirt,Men Fashion,1,1231.82,1231.82,UPI,Delhi,1,Loved it! Great fit and style
404,22-10-2024,Shirt,Women Fashion,1,1082.32,1082.32,COD,Chennai,1,Very satisfied with the product
405,03-02-2023,Joggers,Accessories,2,1819.17,3638.34,COD,Bengaluru,5,The material is too thin
406,16-01-2024,Sweatshirt,Men Fashion,1,1154.81,1154.81,Wallet,Delhi,3,Loved it! Great fit and style
407,26-06-2024,Shirt,Women Fashion,1,845.69,845.69,Debit Card,Pune,4,Good fabric but size not perfect
408,13-10-2023,Shorts,Men Fashion,2,1658,3316,UPI,Pune,2,Good fabric but size not perfect
409,10-07-2023,Sweatshirt,Accessories,1,1468.23,1468.23,COD,Chennai,1,Excellent customer support
410,01-05-2023,Jackets,Women Fashion,4,1784.08,7136.32,COD,Delhi,5,Not happy with the packaging
411,18-09-2024,Jackets,Accessories,3,940.39,2821.17,COD,Delhi,3,Good fabric but size not perfect
412,06-05-2023,Joggers,Men Fashion,1,769.69,769.69,COD,Delhi,3,Very satisfied with the product
413,31-03-2024,Hoodie,Accessories,1,442.68,442.68,Debit Card,Pune,2,Delivery took longer than expected
414,22-12-2023,Hoodie,Accessories,3,612.69,1838.07,Wallet,Bengaluru,1,The material is too thin
415,04-11-2023,Joggers,Accessories,3,1211.2,3633.6,Credit Card,Kolkata,2,Loved it! Great fit and style
416,06-01-2024,Shorts,Men Fashion,4,1122.69,4490.76,Credit Card,Kolkata,2,"Average product, expected better"
417,23-05-2023,Shorts,Women Fashion,2,1590.92,3181.84,UPI,Bengaluru,5,Loved it! Great fit and style
418,21-07-2024,Shirt,Women Fashion,2,1085.31,2170.62,Wallet,Delhi,3,Not happy with the packaging
419,18-09-2024,Hoodie,Men Fashion,1,404.98,404.98,Debit Card,Hyderabad,4,Good fabric but size not perfect
420,05-05-2024,Cargo Pants,Women Fashion,3,728.14,2184.42,Wallet,Mumbai,3,Not happy with the packaging
421,09-05-2023,Shirt,Accessories,3,1467.18,4401.54,UPI,Hyderabad,3,Totally worth the price
422,22-04-2024,Shirt,Men Fashion,3,1168.85,3506.55,Wallet,Pune,5,Not happy with the packaging
423,24-08-2024,Joggers,Men Fashion,3,350.8,1052.4,COD,Chennai,4,The material is too thin
424,26-02-2023,Hoodie,Accessories,2,1059.6,2119.2,Credit Card,Bengaluru,1,Loved it! Great fit and style
425,18-06-2023,Joggers,Women Fashion,3,974.18,2922.54,Credit Card,Bengaluru,4,"Average product, expected better"
426,15-06-2024,Jackets,Men Fashion,4,756.71,3026.84,Debit Card,Delhi,1,Good fabric but size not perfect
427,12-10-2024,Jackets,Men Fashion,1,608.88,608.88,Debit Card,Chennai,4,Very satisfied with the product
428,30-06-2024,Hoodie,Accessories,3,846.53,2539.59,Credit Card,Chennai,2,Very satisfied with the product
429,17-08-2024,Joggers,Men Fashion,3,450.65,1351.95,Wallet,Pune,4,Loved it! Great fit and style
430,11-09-2024,Shirt,Accessories,2,502.6,1005.2,UPI,Kolkata,5,Loved it! Great fit and style
431,30-01-2023,Hoodie,Men Fashion,1,881.98,881.98,Wallet,Bengaluru,1,Very satisfied with the product
432,04-08-2023,Cargo Pants,Accessories,1,1453.47,1453.47,UPI,Hyderabad,3,Amazing quality and fast delivery!
433,04-10-2024,Jackets,Accessories,3,1402,4206,Debit Card,Hyderabad,5,The material is too thin
434,08-09-2023,Cargo Pants,Women Fashion,2,446.76,893.52,COD,Mumbai,1,Loved it! Great fit and style
435,03-03-2023,Joggers,Women Fashion,3,1551.6,4654.8,COD,Hyderabad,1,Not happy with the packaging
436,20-04-2024,Shorts,Women Fashion,3,1566.25,4698.75,Wallet,Delhi,3,Amazing quality and fast delivery!
437,17-11-2023,Shirt,Accessories,1,1258.58,1258.58,Debit Card,Hyderabad,2,Excellent customer support
438,14-05-2023,Shirt,Accessories,2,781.42,1562.84,Wallet,Mumbai,5,Good fabric but size not perfect
439,23-11-2023,Shorts,Women Fashion,2,1828.4,3656.8,UPI,Bengaluru,3,Not happy with the packaging
440,05-04-2024,Shorts,Men Fashion,4,1269.32,5077.28,UPI,Mumbai,3,Amazing quality and fast delivery!
441,25-10-2023,Cargo Pants,Accessories,4,1146.02,4584.08,COD,Delhi,2,Delivery took longer than expected
442,13-06-2023,Shirt,Accessories,2,1328.82,2657.64,Debit Card,Delhi,5,Amazing quality and fast delivery!
443,13-06-2023,Sweatshirt,Accessories,1,311.81,311.81,COD,Hyderabad,3,Good fabric but size not perfect
